event_index,event_kind,event_time_ms,current_bid_px,current_ask_px,candidate_status,candidate_reason,candidate_bounded,candidate_half_spread_ticks,fixed_half_spread_ticks,authoritative_half_spread_ticks,dynamic_overlay_changed,fixed_bid_px,fixed_ask_px,dynamic_bid_px,dynamic_ask_px,final_quote_behavior_changed,strict_gate_status,strict_gate_allowed,strict_gate_reason,order_endpoint_called,inference_scope
789,book,1784713830253,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
790,trade,1784713830534,65874.0,65875.0,pass,,True,1.00305414,0.5,1.00305414,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
791,book,1784713830801,65874.0,65875.0,pass,,True,1.00305414,0.5,1.00305414,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
792,trade,1784713831069,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
793,trade,1784713831069,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
794,trade,1784713831069,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
795,trade,1784713831069,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
796,book,1784713831340,65873.0,65874.0,pass,,True,1.203,0.5,1.203,True,65873.0,65874.0,65872.0,65875.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
797,trade,1784713831550,65873.0,65874.0,pass,,True,1.203,0.5,1.203,True,65873.0,65874.0,65872.0,65875.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
798,trade,1784713831685,65873.0,65874.0,pass,,True,0.89795413,0.5,0.89795413,True,65873.0,65874.0,65872.0,65875.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
799,book,1784713831875,65868.0,65869.0,pass,,True,0.79156984,0.5,0.79156984,True,65868.0,65869.0,65867.0,65870.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
800,trade,1784713832018,65868.0,65869.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65868.0,65869.0,65868.0,65869.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
801,trade,1784713832082,65868.0,65869.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65868.0,65869.0,65868.0,65869.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
802,book,1784713832426,65868.0,65869.0,pass,,True,1.1343502,0.5,1.1343502,True,65868.0,65869.0,65867.0,65870.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
803,trade,1784713832491,65868.0,65869.0,pass,,True,1.1343502,0.5,1.1343502,True,65868.0,65869.0,65867.0,65870.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
804,trade,1784713832491,65868.0,65869.0,pass,,True,1.1343502,0.5,1.1343502,True,65868.0,65869.0,65867.0,65870.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
805,trade,1784713832491,65868.0,65869.0,pass,,True,1.1343502,0.5,1.1343502,True,65868.0,65869.0,65867.0,65870.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
806,trade,1784713832491,65868.0,65869.0,pass,,True,1.1343502,0.5,1.1343502,True,65868.0,65869.0,65867.0,65870.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
807,trade,1784713832491,65868.0,65869.0,pass,,True,1.05524999,0.5,1.05524999,True,65868.0,65869.0,65867.0,65870.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
808,trade,1784713832491,65868.0,65869.0,pass,,True,1.08926315,0.5,1.08926315,True,65868.0,65869.0,65867.0,65870.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
809,trade,1784713832895,65868.0,65869.0,pass,,True,1.08939168,0.5,1.08939168,True,65868.0,65869.0,65867.0,65870.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
810,trade,1784713832895,65868.0,65869.0,pass,,True,1.10931528,0.5,1.10931528,True,65868.0,65869.0,65867.0,65870.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
811,trade,1784713832895,65868.0,65869.0,pass,,True,1.11518435,0.5,1.11518435,True,65868.0,65869.0,65867.0,65870.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
812,trade,1784713832895,65868.0,65869.0,pass,,True,1.1157915,0.5,1.1157915,True,65868.0,65869.0,65867.0,65870.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
813,book,1784713832963,65867.0,65868.0,pass,,True,1.00051804,0.5,1.00051804,True,65867.0,65868.0,65866.0,65869.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
814,book,1784713833507,65867.0,65868.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65867.0,65868.0,65867.0,65868.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
815,trade,1784713833507,65867.0,65868.0,pass,,True,1.07809072,0.5,1.07809072,True,65867.0,65868.0,65866.0,65869.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
816,book,1784713834034,65864.0,65865.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65864.0,65865.0,65864.0,65865.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
817,trade,1784713834112,65864.0,65865.0,pass,,True,1.20336645,0.5,1.20336645,True,65864.0,65865.0,65863.0,65866.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
818,trade,1784713834112,65864.0,65865.0,pass,,True,1.20336645,0.5,1.20336645,True,65864.0,65865.0,65863.0,65866.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
819,trade,1784713834112,65864.0,65865.0,pass,,True,1.20336645,0.5,1.20336645,True,65864.0,65865.0,65863.0,65866.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
820,book,1784713834579,65861.0,65862.0,pass,,True,1.00479625,0.5,1.00479625,True,65861.0,65862.0,65860.0,65863.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
821,trade,1784713834579,65861.0,65862.0,pass,,True,1.00479625,0.5,1.00479625,True,65861.0,65862.0,65860.0,65863.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
822,trade,1784713834579,65861.0,65862.0,pass,,True,1.00479625,0.5,1.00479625,True,65861.0,65862.0,65860.0,65863.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
823,trade,1784713834579,65861.0,65862.0,pass,,True,1.00479625,0.5,1.00479625,True,65861.0,65862.0,65860.0,65863.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
824,book,1784713835113,65861.0,65862.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65861.0,65862.0,65861.0,65862.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
825,book,1784713835652,65861.0,65862.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65861.0,65862.0,65861.0,65862.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
826,trade,1784713836050,65861.0,65862.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65861.0,65862.0,65861.0,65862.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
827,book,1784713836190,65861.0,65862.0,pass,,True,1.00415965,0.5,1.00415965,True,65861.0,65862.0,65860.0,65863.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
828,trade,1784713836524,65861.0,65862.0,pass,,True,0.83945377,0.5,0.83945377,True,65861.0,65862.0,65860.0,65863.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
829,book,1784713836724,65861.0,65862.0,pass,,True,0.84014423,0.5,0.84014423,True,65861.0,65862.0,65860.0,65863.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
830,book,1784713837263,65861.0,65862.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65861.0,65862.0,65861.0,65862.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
831,trade,1784713837665,65861.0,65862.0,pass,,True,1.00485011,0.5,1.00485011,True,65861.0,65862.0,65860.0,65863.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
832,book,1784713837799,65861.0,65862.0,pass,,True,1.00516806,0.5,1.00516806,True,65861.0,65862.0,65860.0,65863.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
833,book,1784713838337,65861.0,65862.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65861.0,65862.0,65861.0,65862.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
834,trade,1784713838739,65861.0,65862.0,pass,,True,1.00456532,0.5,1.00456532,True,65861.0,65862.0,65860.0,65863.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
835,trade,1784713838739,65861.0,65862.0,pass,,True,1.00456532,0.5,1.00456532,True,65861.0,65862.0,65860.0,65863.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
836,trade,1784713838739,65861.0,65862.0,pass,,True,1.00456532,0.5,1.00456532,True,65861.0,65862.0,65860.0,65863.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
837,trade,1784713838739,65861.0,65862.0,pass,,True,1.00456532,0.5,1.00456532,True,65861.0,65862.0,65860.0,65863.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
838,trade,1784713838739,65861.0,65862.0,pass,,True,1.00456532,0.5,1.00456532,True,65861.0,65862.0,65860.0,65863.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
839,trade,1784713838739,65861.0,65862.0,pass,,True,1.00456532,0.5,1.00456532,True,65861.0,65862.0,65860.0,65863.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
840,trade,1784713838739,65861.0,65862.0,pass,,True,1.00456532,0.5,1.00456532,True,65861.0,65862.0,65860.0,65863.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
841,trade,1784713838739,65861.0,65862.0,pass,,True,1.00456532,0.5,1.00456532,True,65861.0,65862.0,65860.0,65863.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
842,trade,1784713838739,65861.0,65862.0,pass,,True,1.00456532,0.5,1.00456532,True,65861.0,65862.0,65860.0,65863.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
843,book,1784713838877,65861.0,65862.0,pass,,True,1.01656042,0.5,1.01656042,True,65861.0,65862.0,65860.0,65863.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
844,book,1784713839415,65861.0,65862.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65861.0,65862.0,65861.0,65862.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
845,trade,1784713839485,65861.0,65862.0,pass,,True,1.00435402,0.5,1.00435402,True,65861.0,65862.0,65860.0,65863.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
846,trade,1784713839686,65861.0,65862.0,pass,,True,1.00435402,0.5,1.00435402,True,65861.0,65862.0,65860.0,65863.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
847,trade,1784713839686,65861.0,65862.0,pass,,True,1.00435402,0.5,1.00435402,True,65861.0,65862.0,65860.0,65863.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
848,book,1784713839944,65861.0,65862.0,pass,,True,1.00537453,0.5,1.00537453,True,65861.0,65862.0,65860.0,65863.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
849,trade,1784713840016,65861.0,65862.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65861.0,65862.0,65861.0,65862.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
850,trade,1784713840016,65861.0,65862.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65861.0,65862.0,65861.0,65862.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
851,trade,1784713840016,65861.0,65862.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65861.0,65862.0,65861.0,65862.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
852,trade,1784713840016,65861.0,65862.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65861.0,65862.0,65861.0,65862.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
853,book,1784713840489,65861.0,65862.0,pass,,True,1.00537453,0.5,1.00537453,True,65861.0,65862.0,65860.0,65863.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
854,trade,1784713840891,65861.0,65862.0,pass,,True,1.00537453,0.5,1.00537453,True,65861.0,65862.0,65860.0,65863.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
855,book,1784713841028,65861.0,65862.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65861.0,65862.0,65861.0,65862.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
856,book,1784713841554,65861.0,65862.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65861.0,65862.0,65861.0,65862.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
857,book,1784713842097,65861.0,65862.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65861.0,65862.0,65861.0,65862.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
