event_sequence,source_channel,source_event_exchange_time_ms,source_local_receive_ts_ns,candidate_age_seconds_at_eval,side,quote_px,bid,ask,spread_ticks,order_size_btc,same_side_top_qty_btc,same_side_top_order_count,top_depth_multiple_of_order,rolling_trade_count_last_3s,touch_trade_qty_btc,strict_trade_through_qty_btc,at_or_through_trade_qty_btc,required_depletion_qty_btc,queue_depletion_multiple,public_depletion_status,quality_bucket,dynamic_size_btc,allowed,skip_reason,freshness_source,touch_stability_ms,last_touch_change_ms,top_reset_status,top_reset_reason,fresh_touch_evidence_status,inference_scope,shadow_action,shadow_reason,fair_mid_source_status,fair_mid_source_reason,edge_gate_status,edge_gate_reason,fair_mid_px,edge_ticks,binance_source_age_ms,order_endpoint_called,private_endpoint_called,credential_read
1150,trades,1782197598253,1782197598440726548,0.187757,buy,62917,62917,62918,1,0.005,15.78658,61,3157.316,14,0.00376,0,0.00376,15.79158,0.0002381015705838174520852251643,touched_quote_without_depletion,,0.00094,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1151,trades,1782197598473,1782197598698563636,0.225585,buy,62917,62917,62918,1,0.005,15.78658,61,3157.316,14,0.00231,0,0.00231,15.79158,0.0001462804861831431687012952472,touched_quote_without_depletion,,0.00057,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1152,trades,1782197598814,1782197599058054952,0.244085,buy,62917,62917,62918,1,0.005,15.78658,61,3157.316,13,0.0007,0,0.0007,15.79158,0.00004432742005549792990948340825,touched_quote_without_depletion,,0.00017,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1153,l2Book,1782197598875,1782197599222222360,0.347256,buy,62919,62919,62920,1,0.005,10.56943,58,2113.886,13,0.00685,0.0007,0.00755,10.57443,0.0007139864749211068587148432587,strict_trade_through_seen_but_visible_top_not_depleted,,0.00188,False,missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1154,trades,1782197599014,1782197599274358860,0.26038,buy,62919,62919,62920,1,0.005,10.56943,58,2113.886,14,0.01002,0.0007,0.01072,10.57443,0.001013766226642949076214982746,strict_trade_through_seen_but_visible_top_not_depleted,,0.00268,False,missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1155,trades,1782197599133,1782197599393222311,0.260241,buy,62919,62919,62920,1,0.005,10.56943,58,2113.886,11,0.01319,0.0007,0.01389,10.57443,0.001313545978364791293715122234,strict_trade_through_seen_but_visible_top_not_depleted,,0.00347,False,missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1156,trades,1782197599215,1782197599436979832,0.222002,buy,62919,62919,62920,1,0.005,10.56943,58,2113.886,12,0.01636,0.0007,0.01706,10.57443,0.001613325730086633511215261721,strict_trade_through_seen_but_visible_top_not_depleted,,0.00426,False,missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1157,trades,1782197599756,1782197599968779928,0.212805,buy,62919,62919,62920,1,0.005,10.56943,58,2113.886,9,0.01652,0,0.01652,10.57443,0.001562259147774395404764133859,touched_quote_without_depletion,,0.00413,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1158,trades,1782197599984,1782197600254203512,0.270231,buy,62919,62919,62920,1,0.005,10.56943,58,2113.886,10,0.01858,0,0.01858,10.57443,0.001757068702521081514559177185,touched_quote_without_depletion,,0.00464,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1159,trades,1782197600082,1782197600401864055,0.319886,buy,62919,62919,62920,1,0.005,10.56943,58,2113.886,12,0.01858,0,0.01858,10.57443,0.001757068702521081514559177185,touched_quote_without_depletion,,0.00464,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1160,trades,1782197600547,1782197600788841849,0.241882,buy,62919,62919,62920,1,0.005,10.56943,58,2113.886,11,0.01224,0,0.01224,10.57443,0.00115750919907739707955889821,touched_quote_without_depletion,,0.00306,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1161,trades,1782197601012,1782197601543704032,0.531738,buy,62919,62919,62920,1,0.005,10.56943,58,2113.886,14,0.01224,0,0.01224,10.57443,0.00115750919907739707955889821,touched_quote_without_depletion,,0.00306,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1162,trades,1782197601214,1782197601589149544,0.37517,buy,62919,62919,62920,1,0.005,10.56943,58,2113.886,15,0.01541,0,0.01541,10.57443,0.001457288950799239297059037698,touched_quote_without_depletion,,0.00385,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1163,trades,1782197601433,1782197601666812131,0.233836,buy,62919,62919,62920,1,0.005,10.56943,58,2113.886,15,0.01842,0,0.01842,10.57443,0.001741937863317455408944028189,touched_quote_without_depletion,,0.0046,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1164,trades,1782197602063,1782197602331569618,0.268602,buy,62919,62919,62920,1,0.005,10.56943,58,2113.886,13,0.01537,0,0.01537,10.57443,0.001453506240998332770655250448,touched_quote_without_depletion,,0.00384,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1165,trades,1782197603006,1782197603255518752,0.249547,buy,62919,62919,62920,1,0.005,10.56943,58,2113.886,10,0.01117,0,0.01117,10.57443,0.001056321711903147498257589298,touched_quote_without_depletion,,0.00279,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1166,trades,1782197603552,1782197603765599328,0.213639,buy,62919,62919,62920,1,0.005,10.56943,58,2113.886,8,0.01155,0,0.01155,10.57443,0.001092257455011759499093568164,touched_quote_without_depletion,,0.00288,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1167,trades,1782197603692,1782197603882870520,0.190912,buy,62919,62919,62920,1,0.005,10.56943,58,2113.886,11,0.01155,0,0.01155,10.57443,0.001092257455011759499093568164,touched_quote_without_depletion,,0.00288,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1168,trades,1782197604014,1782197604269071411,0.255105,buy,62919,62919,62920,1,0.005,10.56943,58,2113.886,10,0.01155,0,0.01155,10.57443,0.001092257455011759499093568164,touched_quote_without_depletion,,0.00288,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1169,trades,1782197604093,1782197604304113084,0.211141,buy,62919,62919,62920,1,0.005,10.56943,58,2113.886,11,0.01493,0,0.01493,10.57443,0.001411896433188360980213590709,touched_quote_without_depletion,,0.00373,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1170,trades,1782197604226,1782197604433807852,0.207828,buy,62919,62919,62920,1,0.005,10.56943,58,2113.886,11,0.01493,0,0.01493,10.57443,0.001411896433188360980213590709,touched_quote_without_depletion,,0.00373,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1171,l2Book,1782197604364,1782197604608874156,0.244906,buy,62919,62919,62920,1,0.005,5.9777,40,1195.54,11,0.01493,0,0.01493,5.9827,0.002495528774633526668561017601,touched_quote_without_depletion,,0.00373,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1172,trades,1782197604441,1782197604674446522,0.233468,buy,62919,62919,62920,1,0.005,5.9777,40,1195.54,11,0.01458,0,0.01458,5.9827,0.002437026760492754107677135741,touched_quote_without_depletion,,0.00364,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1173,trades,1782197604571,1782197604784573280,0.213606,buy,62919,62919,62920,1,0.005,5.9777,40,1195.54,12,0.01775,0,0.01775,5.9827,0.002966887859996322730539722868,touched_quote_without_depletion,,0.00443,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
