entry_id,capture_id,research_date,role,side,cross_ts_ns,decision_ts_ns,detection_delay_ms,pre_detection_transition,pre_detection_transition_time_ms,pre_detection_censor_reason,pre_detection_oriented_displacement_at_detection_ticks
rev_003832,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787793752600000000,1787793754300000000,1700,follow,200,,42.0
rev_003833,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787794014100000000,1787794021600000000,7500,follow,300,,31.0
rev_003834,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787794058300000000,1787794059200000000,900,follow,100,,12.5
rev_003835,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787794089300000000,1787794090200000000,900,none,,,-0.0
rev_003836,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787794122500000000,1787794123400000000,900,none,,,0.0
rev_003837,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787794277000000000,1787794277900000000,900,follow,100,,35.0
rev_003838,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787794297400000000,1787794298600000000,1200,follow,300,,86.0
rev_003839,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787794301500000000,1787794306100000000,4600,follow,600,,110.0
rev_003840,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787794364700000000,1787794366100000000,1400,follow,300,,19.0
rev_003841,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787794372300000000,1787794373300000000,1000,follow,100,,16.0
rev_003842,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787794671900000000,1787794672800000000,900,follow,100,,22.0
rev_003843,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787794678100000000,1787794679600000000,1500,fail,200,,18.0
rev_003844,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787794698200000000,1787794700100000000,1900,follow,700,,18.0
rev_003845,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787794700700000000,1787794701600000000,900,follow,100,,15.0
rev_003846,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787794719000000000,1787794723200000000,4200,fail,1000,,8.0
rev_003847,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787794726100000000,1787794731400000000,5300,fail,200,,10.0
rev_003848,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787794765300000000,1787794768500000000,3200,fail,500,,-8.0
rev_003849,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787794772400000000,1787794775500000000,3100,follow,100,,34.5
rev_003850,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787794814900000000,1787794816500000000,1600,follow,100,,17.0
rev_003851,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787794955000000000,1787794957700000000,2700,follow,200,,19.0
rev_003852,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787794970700000000,1787794971600000000,900,fail,600,,-8.0
rev_003853,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787794977500000000,1787794979300000000,1800,follow,600,,11.0
rev_003854,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787794982300000000,1787794985100000000,2800,follow,1900,,15.0
rev_003855,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787795000500000000,1787795003300000000,2800,follow,100,,89.0
rev_003856,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787795013600000000,1787795014800000000,1200,follow,100,,9.5
rev_003857,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787795035000000000,1787795036700000000,1700,follow,100,,31.0
rev_003858,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787795043600000000,1787795044900000000,1300,fail,200,,-13.0
rev_003859,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787795118200000000,1787795121500000000,3300,follow,200,,39.0
rev_003860,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787795164400000000,1787795173300000000,8900,follow,500,,54.0
rev_003861,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787795210800000000,1787795217200000000,6400,fail,100,,47.0
rev_003862,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787795270000000000,1787795273300000000,3300,follow,1100,,69.0
rev_003863,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787795283300000000,1787795285000000000,1700,follow,300,,19.0
rev_003864,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787795311500000000,1787795313100000000,1600,follow,700,,18.0
rev_003865,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787795313500000000,1787795315600000000,2100,follow,100,,24.0
rev_003866,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787795320300000000,1787795323200000000,2900,follow,100,,70.0
rev_003867,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787795323300000000,1787795325000000000,1700,fail,200,,10.0
rev_003868,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787795476400000000,1787795477300000000,900,none,,,0.0
rev_003869,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787795485000000000,1787795490000000000,5000,follow,1100,,-7.0
rev_003870,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787795503900000000,1787795506100000000,2200,follow,100,,22.0
rev_003871,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787795515000000000,1787795518500000000,3500,follow,700,,-6.0
rev_003872,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787795575700000000,1787795578600000000,2900,follow,400,,35.0
rev_003873,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787795583000000000,1787795584200000000,1200,fail,100,,-23.0
rev_003874,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787795657900000000,1787795658800000000,900,follow,300,,2.0
rev_003875,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787795670500000000,1787795671800000000,1300,fail,200,,-11.0
rev_003876,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787795678500000000,1787795681000000000,2500,follow,900,,6.0
rev_003877,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787795682400000000,1787795683300000000,900,follow,800,,7.0
rev_003878,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787795708800000000,1787795711300000000,2500,follow,300,,27.0
rev_003879,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787795738400000000,1787795741700000000,3300,follow,100,,61.0
rev_003880,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787795783400000000,1787795785000000000,1600,follow,100,,19.0
rev_003881,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787795834200000000,1787795838700000000,4500,fail,100,,11.0
rev_003882,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787795842900000000,1787795845100000000,2200,follow,100,,34.0
rev_003883,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787795857100000000,1787795860200000000,3100,follow,500,,40.0
rev_003884,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787795884800000000,1787795888700000000,3900,fail,200,,35.0
rev_003885,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787795970800000000,1787795973900000000,3100,follow,100,,27.0
rev_003886,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787795980500000000,1787795981800000000,1300,follow,300,,5.0
rev_003887,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787796153300000000,1787796155200000000,1900,follow,300,,48.0
rev_003888,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787796169300000000,1787796171100000000,1800,follow,900,,38.0
rev_003889,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787796223200000000,1787796224500000000,1300,fail,100,,17.0
rev_003890,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787796412300000000,1787796414600000000,2300,follow,900,,46.0
rev_003891,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787796421000000000,1787796423000000000,2000,follow,400,,21.0
rev_003892,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787796423200000000,1787796424200000000,1000,follow,100,,12.0
rev_003893,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787796473200000000,1787796474200000000,1000,follow,100,,20.0
rev_003894,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787796491700000000,1787796495100000000,3400,fail,600,,28.0
rev_003895,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787796508500000000,1787796512100000000,3600,fail,300,,18.0
rev_003896,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787796517400000000,1787796520900000000,3500,follow,200,,30.0
rev_003897,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787796522900000000,1787796524900000000,2000,follow,100,,75.0
rev_003898,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787796526200000000,1787796529300000000,3100,fail,300,,51.0
rev_003899,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787796575100000000,1787796576300000000,1200,follow,300,,50.0
rev_003900,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787796617200000000,1787796619300000000,2100,follow,400,,12.0
rev_003901,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787796638500000000,1787796641100000000,2600,follow,600,,30.0
rev_003902,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787796647500000000,1787796648700000000,1200,follow,100,,52.0
rev_003903,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787796674000000000,1787796675500000000,1500,fail,200,,11.0
rev_003904,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787796694000000000,1787796697100000000,3100,follow,2200,,8.0
rev_003905,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787796718900000000,1787796726200000000,7300,follow,300,,30.0
rev_003906,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787796808200000000,1787796809800000000,1600,follow,700,,30.0
rev_003907,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787796820400000000,1787796822600000000,2200,follow,100,,-33.0
rev_003908,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787796834900000000,1787796835800000000,900,follow,100,,8.0
rev_003909,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787796858000000000,1787796860500000000,2500,fail,900,,-10.0
rev_003910,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787796863900000000,1787796865000000000,1100,follow,200,,4.0
rev_003911,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787796866200000000,1787796867200000000,1000,follow,200,,13.0
rev_003912,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787796871900000000,1787796875600000000,3700,fail,200,,10.0
rev_003913,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787796922200000000,1787796923800000000,1600,follow,200,,3.0
rev_003914,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787796924100000000,1787796925200000000,1100,follow,200,,52.0
rev_003915,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787796945100000000,1787796946000000000,900,none,,,0.0
rev_003916,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787796992800000000,1787796995300000000,2500,follow,1500,,25.0
rev_003917,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787796996100000000,1787797000100000000,4000,follow,100,,60.0
rev_003918,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787797019500000000,1787797022700000000,3200,fail,1200,,17.0
rev_003919,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787797053600000000,1787797054800000000,1200,follow,300,,8.0
rev_003920,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787797057900000000,1787797062000000000,4100,follow,100,,63.0
rev_003921,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787797081700000000,1787797082600000000,900,none,,,0.0
rev_003922,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787797085500000000,1787797088600000000,3100,follow,200,,-5.0
rev_003923,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787797093600000000,1787797096200000000,2600,follow,100,,11.0
rev_003924,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787797104200000000,1787797105100000000,900,follow,400,,6.0
rev_003925,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787797154100000000,1787797155600000000,1500,fail,100,,1.0
rev_003926,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787797156000000000,1787797156900000000,900,follow,300,,1.0
rev_003927,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787797187600000000,1787797194500000000,6900,fail,500,,31.0
rev_003928,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787797195400000000,1787797196600000000,1200,follow,300,,28.0
rev_003929,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787797215700000000,1787797217400000000,1700,follow,400,,19.0
rev_003930,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787797220400000000,1787797221500000000,1100,follow,100,,29.0
rev_003931,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787797261600000000,1787797262500000000,900,follow,200,,2.0
rev_003932,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787797281100000000,1787797282500000000,1400,follow,100,,14.0
rev_003933,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787797326800000000,1787797330100000000,3300,follow,200,,44.0
rev_003934,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787797339200000000,1787797344400000000,5200,follow,200,,17.0
rev_003935,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787797379400000000,1787797380300000000,900,none,,,0.0
rev_003936,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787797380400000000,1787797381300000000,900,follow,100,,19.0
rev_003937,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787797485500000000,1787797487200000000,1700,fail,100,,40.5
rev_003938,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787797503300000000,1787797504200000000,900,follow,100,,24.0
rev_003939,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787797510300000000,1787797512600000000,2300,follow,1500,,12.0
rev_003940,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787797519700000000,1787797522300000000,2600,follow,600,,19.0
rev_003941,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787797537300000000,1787797538200000000,900,follow,100,,2.0
rev_003942,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787797538700000000,1787797541500000000,2800,follow,500,,52.0
rev_003943,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787797579600000000,1787797580500000000,900,follow,600,,25.0
rev_003944,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787797618200000000,1787797624300000000,6100,follow,300,,-12.0
rev_003945,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787797691900000000,1787797694600000000,2700,follow,1800,,13.0
rev_003946,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787797694900000000,1787797697200000000,2300,follow,300,,20.0
rev_003947,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787797708400000000,1787797709300000000,900,follow,100,,5.0
rev_003948,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787797712300000000,1787797714400000000,2100,fail,700,,5.0
rev_003949,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787797801500000000,1787797804500000000,3000,fail,100,,10.0
rev_003950,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787797819800000000,1787797821300000000,1500,follow,500,,26.0
rev_003951,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787797822400000000,1787797823500000000,1100,follow,100,,22.0
rev_003952,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787797841800000000,1787797843600000000,1800,follow,100,,16.0
rev_003953,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787797853700000000,1787797855300000000,1600,follow,100,,59.0
rev_003954,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787797855700000000,1787797859800000000,4100,fail,100,,17.0
rev_003955,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787797860200000000,1787797864100000000,3900,follow,100,,35.0
rev_003956,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787797882900000000,1787797883900000000,1000,follow,200,,33.0
rev_003957,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787797897300000000,1787797899700000000,2400,follow,900,,37.0
rev_003958,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787797911500000000,1787797914000000000,2500,follow,100,,2.0
rev_003959,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787797941400000000,1787797942300000000,900,none,,,0.0
rev_003960,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787797947500000000,1787797950300000000,2800,follow,500,,3.0
rev_003961,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787797952100000000,1787797954100000000,2000,follow,100,,30.0
rev_003962,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787797954200000000,1787797956700000000,2500,follow,1200,,1.0
rev_003963,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787797972200000000,1787797974400000000,2200,follow,700,,15.0
rev_003964,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787797997800000000,1787797999000000000,1200,follow,100,,26.0
rev_003965,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787798015700000000,1787798016600000000,900,follow,400,,5.0
rev_003966,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787798019800000000,1787798025800000000,6000,follow,700,,28.0
rev_003967,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787798041400000000,1787798042300000000,900,none,,,0.0
rev_003968,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787798043700000000,1787798044700000000,1000,follow,100,,12.0
rev_003969,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787798046100000000,1787798047000000000,900,fail,200,,-10.0
rev_003970,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787798049500000000,1787798051200000000,1700,fail,100,,-9.0
