row_id,sample_id,observed_regime,decision_id,action,block_reason,candidate_id,forecast_model_type,forecast_model_contract_hash,forecast_model_output_ticks,signal_score_units,signal_score,side,forecast_mid_px,fair_mid_px,reservation_px,quote_bid_px,quote_ask_px,post_only_invariant,future_mid_move_ticks,signed_markout_ticks,adjusted_counterfactual_edge_ticks,source_age_bucket,basis_bucket,order_endpoint_called,private_endpoint_called,credential_read
10416,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10416,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,9.17297194,forecast_move_ticks,9.17297194,buy,60783.41729719,60783.41729719,60783.41729719,60782,60784,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False
10417,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10417,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,31.12816374,forecast_move_ticks,31.12816374,buy,60785.61281637,60785.61281637,60785.61281637,60782,60786,True,80,80,78.5,binance_source_age_mid,basis_high,False,False,False
10418,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10418,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,30.42250019,forecast_move_ticks,30.42250019,buy,60785.54225002,60785.54225002,60785.54225002,60782,60786,True,90,90,88.5,binance_source_age_high,basis_high,False,False,False
10419,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10419,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,12.22281325,forecast_move_ticks,12.22281325,buy,60791.72228132,60791.72228132,60791.72228132,60790,60792,True,20,20,18.5,binance_source_age_mid,basis_high,False,False,False
10420,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10420,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,10.0466279,forecast_move_ticks,10.0466279,buy,60792.50466279,60792.50466279,60792.50466279,60791,60793,True,10,10,8.5,binance_source_age_low,basis_high,False,False,False
10421,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10421,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,8.06728186,forecast_move_ticks,8.06728186,buy,60793.30672819,60793.30672819,60793.30672819,60792,60794,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False
10422,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10422,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,8.54842759,forecast_move_ticks,8.54842759,buy,60793.35484276,60793.35484276,60793.35484276,60792,60794,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False
10423,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10423,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,8.51442373,forecast_move_ticks,8.51442373,buy,60793.35144237,60793.35144237,60793.35144237,60792,60794,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False
10424,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10424,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,8.21972534,forecast_move_ticks,8.21972534,buy,60793.32197253,60793.32197253,60793.32197253,60792,60794,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False
10425,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10425,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-12.51757775,forecast_move_ticks,-12.51757775,sell,60791.24824223,60791.24824223,60791.24824223,60791,60793,True,0,-0,-1.5,binance_source_age_low,basis_low,False,False,False
10426,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10426,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-15.8801006,forecast_move_ticks,-15.8801006,sell,60790.91198994,60790.91198994,60790.91198994,60790,60793,True,0,-0,-1.5,binance_source_age_low,basis_low,False,False,False
10427,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10427,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-15.63612496,forecast_move_ticks,-15.63612496,sell,60790.9363875,60790.9363875,60790.9363875,60790,60793,True,-20,20,18.5,binance_source_age_high,basis_low,False,False,False
10428,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10428,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-15.75128127,forecast_move_ticks,-15.75128127,sell,60790.92487187,60790.92487187,60790.92487187,60790,60793,True,-20,20,18.5,binance_source_age_low,basis_low,False,False,False
10429,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10429,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-20.94628963,forecast_move_ticks,-20.94628963,sell,60788.40537104,60788.40537104,60788.40537104,60788,60791,True,-20,20,18.5,binance_source_age_high,basis_low,False,False,False
10430,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10430,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-20.67168246,forecast_move_ticks,-20.67168246,sell,60788.43283175,60788.43283175,60788.43283175,60788,60791,True,-20,20,18.5,binance_source_age_mid,basis_low,False,False,False
10431,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10431,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-15.62755816,forecast_move_ticks,-15.62755816,sell,60786.93724418,60786.93724418,60786.93724418,60786,60789,True,0,-0,-1.5,binance_source_age_high,basis_low,False,False,False
10432,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10432,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-15.85769493,forecast_move_ticks,-15.85769493,sell,60786.91423051,60786.91423051,60786.91423051,60786,60789,True,0,-0,-1.5,binance_source_age_high,basis_low,False,False,False
10433,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10433,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-23.33959847,forecast_move_ticks,-23.33959847,sell,60786.16604015,60786.16604015,60786.16604015,60786,60789,True,-80,80,78.5,binance_source_age_mid,basis_low,False,False,False
10434,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10434,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-24.5261214,forecast_move_ticks,-24.5261214,sell,60786.04738786,60786.04738786,60786.04738786,60785,60789,True,-80,80,78.5,binance_source_age_mid,basis_low,False,False,False
10435,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10435,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-6.72579927,forecast_move_ticks,-6.72579927,sell,60779.82742007,60779.82742007,60779.82742007,60779,60781,True,0,-0,-1.5,binance_source_age_low,basis_mid,False,False,False
10436,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10436,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-6.77574309,forecast_move_ticks,-6.77574309,sell,60779.82242569,60779.82242569,60779.82242569,60779,60781,True,0,-0,-1.5,binance_source_age_low,basis_mid,False,False,False
10437,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10437,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-6.74600155,forecast_move_ticks,-6.74600155,sell,60779.82539985,60779.82539985,60779.82539985,60779,60781,True,0,-0,-1.5,binance_source_age_high,basis_mid,False,False,False
10438,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10438,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-12.38609134,forecast_move_ticks,-12.38609134,sell,60779.26139087,60779.26139087,60779.26139087,60779,60781,True,0,-0,-1.5,binance_source_age_low,basis_low,False,False,False
10439,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10439,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-9.88553499,forecast_move_ticks,-9.88553499,sell,60779.5114465,60779.5114465,60779.5114465,60779,60781,True,0,-0,-1.5,binance_source_age_low,basis_low,False,False,False
10440,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10440,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-10.25406309,forecast_move_ticks,-10.25406309,sell,60779.47459369,60779.47459369,60779.47459369,60779,60781,True,0,-0,-1.5,binance_source_age_mid,basis_low,False,False,False
10441,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10441,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-9.74071933,forecast_move_ticks,-9.74071933,sell,60779.52592807,60779.52592807,60779.52592807,60779,60781,True,0,-0,-1.5,binance_source_age_mid,basis_low,False,False,False
10442,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10442,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-9.92277168,forecast_move_ticks,-9.92277168,sell,60779.50772283,60779.50772283,60779.50772283,60779,60781,True,0,-0,-1.5,binance_source_age_high,basis_low,False,False,False
10443,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10443,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-10.9183271,forecast_move_ticks,-10.9183271,sell,60779.40816729,60779.40816729,60779.40816729,60779,60781,True,-10,10,8.5,binance_source_age_mid,basis_low,False,False,False
10444,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10444,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-13.80175031,forecast_move_ticks,-13.80175031,sell,60779.11982497,60779.11982497,60779.11982497,60779,60781,True,-10,10,8.5,binance_source_age_low,basis_low,False,False,False
10445,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10445,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-11.5786112,forecast_move_ticks,-11.5786112,sell,60778.34213888,60778.34213888,60778.34213888,60778,60780,True,-40,40,38.5,binance_source_age_high,basis_low,False,False,False
10446,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10446,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-11.61142005,forecast_move_ticks,-11.61142005,sell,60778.33885799,60778.33885799,60778.33885799,60778,60780,True,-40,40,38.5,binance_source_age_high,basis_low,False,False,False
10447,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10447,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-7.52555719,forecast_move_ticks,-7.52555719,sell,60774.74744428,60774.74744428,60774.74744428,60774,60776,True,0,-0,-1.5,binance_source_age_mid,basis_mid,False,False,False
10448,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10448,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-7.33097768,forecast_move_ticks,-7.33097768,sell,60774.76690223,60774.76690223,60774.76690223,60774,60776,True,0,-0,-1.5,binance_source_age_mid,basis_mid,False,False,False
10449,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10449,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-7.28232458,forecast_move_ticks,-7.28232458,sell,60774.77176754,60774.77176754,60774.77176754,60774,60776,True,0,-0,-1.5,binance_source_age_high,basis_mid,False,False,False
10450,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10450,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-7.24995821,forecast_move_ticks,-7.24995821,sell,60774.77500418,60774.77500418,60774.77500418,60774,60776,True,0,-0,-1.5,binance_source_age_mid,basis_mid,False,False,False
10451,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10451,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-7.24815678,forecast_move_ticks,-7.24815678,sell,60774.77518432,60774.77518432,60774.77518432,60774,60776,True,0,-0,-1.5,binance_source_age_low,basis_mid,False,False,False
10452,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10452,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-7.27915906,forecast_move_ticks,-7.27915906,sell,60774.77208409,60774.77208409,60774.77208409,60774,60776,True,0,-0,-1.5,binance_source_age_mid,basis_mid,False,False,False
10453,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10453,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-6.89198552,forecast_move_ticks,-6.89198552,sell,60774.81080145,60774.81080145,60774.81080145,60774,60776,True,0,-0,-1.5,binance_source_age_high,basis_mid,False,False,False
10454,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10454,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-6.11122533,forecast_move_ticks,-6.11122533,sell,60774.88887747,60774.88887747,60774.88887747,60774,60776,True,0,-0,-1.5,binance_source_age_mid,basis_mid,False,False,False
10455,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10455,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-6.12758138,forecast_move_ticks,-6.12758138,sell,60774.88724186,60774.88724186,60774.88724186,60774,60776,True,0,-0,-1.5,binance_source_age_low,basis_mid,False,False,False
10456,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10456,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-6.12448129,forecast_move_ticks,-6.12448129,sell,60774.88755187,60774.88755187,60774.88755187,60774,60776,True,0,-0,-1.5,binance_source_age_mid,basis_mid,False,False,False
10457,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10457,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-6.10793214,forecast_move_ticks,-6.10793214,sell,60774.88920679,60774.88920679,60774.88920679,60774,60776,True,0,-0,-1.5,binance_source_age_high,basis_mid,False,False,False
10458,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10458,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-6.0338015,forecast_move_ticks,-6.0338015,sell,60774.89661985,60774.89661985,60774.89661985,60774,60776,True,0,-0,-1.5,binance_source_age_low,basis_mid,False,False,False
10459,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10459,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-6.0435891,forecast_move_ticks,-6.0435891,sell,60774.89564109,60774.89564109,60774.89564109,60774,60776,True,0,-0,-1.5,binance_source_age_low,basis_mid,False,False,False
