hyperliquid_decision_seq,hyperliquid_decision_ts,hyperliquid_joined_raw_seq,hyperliquid_l2book_local_ts,hyperliquid_l2book_event_ts,hyperliquid_join_age_ms,hyperliquid_join_age_bucket,hyperliquid_future_join,hyperliquid_missing_join,hyperliquid_reconnect_recovery_crossed,hyperliquid_coin,hyperliquid_best_bid_px,hyperliquid_best_ask_px,hyperliquid_mid_px,hyperliquid_spread_ticks,hyperliquid_bid_topn_px,hyperliquid_ask_topn_px,hyperliquid_bid_topn_qtys,hyperliquid_ask_topn_qtys,hyperliquid_bid_topn_order_count,hyperliquid_ask_topn_order_count,hyperliquid_top5_bid_qty,hyperliquid_top5_ask_qty,hyperliquid_top5_imbalance,hyperliquid_top5_microprice_px,hyperliquid_microprice_minus_mid_ticks,hyperliquid_context_quality,hyperliquid_trade_pressure_status,hyperliquid_trade_pressure_bucket
2902,1780379757038146252,5305,1780379756518283346,1780379756207000000,519.862906,watch_250ms_to_stale_limit,false,false,false,BTC,70362,70363,70362.5,10,70362.0|70361.0|70360.0|70359.0|70358.0,70363.0|70364.0|70365.0|70366.0|70367.0,10.49065|0.51357|4.4914|7.363|7.43027,0.04967|0.00143|0.00017|1.06785|0.00039,47|4|8|6|5,5|5|1|3|2,30.28889,1.11951,0.9287127,70362.96435635,4.64356351,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2903,1780379757538146252,5306,1780379757047845214,1780379756746000000,490.301038,watch_250ms_to_stale_limit,false,false,false,BTC,70362,70363,70362.5,10,70362.0|70361.0|70360.0|70359.0|70358.0,70363.0|70364.0|70365.0|70366.0|70367.0,10.49065|0.51357|4.4914|7.363|7.43027,0.05237|0.00143|0.08516|1.06785|0.00039,47|4|8|6|5,5|5|2|3|2,30.28889,1.2072,0.92334287,70362.96167143,4.61671433,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2904,1780379758038146252,5308,1780379757653931620,1780379757286000000,384.214632,watch_250ms_to_stale_limit,false,false,false,BTC,70365,70366,70365.5,10,70365.0|70364.0|70363.0|70362.0|70361.0,70366.0|70367.0|70368.0|70369.0|70370.0,25.6935|24.08107|28.08303|11.09905|0.51357,0.0003|0.00017|0.00017|0.15423|0.02289,159|148|166|46|4,1|1|1|6|4,89.47022,0.17776,0.99603427,70365.99801713,4.98017133,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2905,1780379758538146252,5309,1780379758166036333,1780379757824000000,372.109919,watch_250ms_to_stale_limit,false,false,false,BTC,70365,70366,70365.5,10,70365.0|70364.0|70363.0|70362.0|70361.0,70366.0|70367.0|70368.0|70369.0|70370.0,18.60496|5.0|5.59856|2.6138|0.51364,0.00247|0.00032|0.00017|1.07156|0.27289,61|5|4|15|4,3|2|1|6|5,32.33096,1.34741,0.91998366,70365.95999183,4.59991829,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2906,1780379759038146252,5311,1780379758680960420,1780379758356000000,357.185832,watch_250ms_to_stale_limit,false,false,false,BTC,70365,70366,70365.5,10,70365.0|70364.0|70363.0|70362.0|70361.0,70366.0|70367.0|70368.0|70369.0|70370.0,15.39778|1.48777|7.30592|2.08472|1.58077,0.00217|0.00062|0.00017|1.07156|0.27289,58|4|5|8|5,2|3|1|6|5,27.85696,1.34741,0.90772545,70365.95386273,4.53862727,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2907,1780379759538146252,5312,1780379759296947593,1780379758893000000,241.198659,warm_50_250ms,false,false,false,BTC,70365,70366,70365.5,10,70365.0|70364.0|70363.0|70362.0|70361.0,70366.0|70367.0|70368.0|70369.0|70370.0,16.89975|1.48777|5.59856|3.15184|0.51364,0.00217|0.00111|0.00017|1.07156|0.27289,59|4|4|9|4,2|4|1|6|5,27.65156,1.3479,0.90703965,70365.95351982,4.53519824,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2908,1780379760038146252,5313,1780379759761099565,1780379759428000000,277.046687,watch_250ms_to_stale_limit,false,false,false,BTC,70365,70366,70365.5,10,70365.0|70364.0|70363.0|70362.0|70361.0,70366.0|70367.0|70368.0|70369.0|70370.0,9.12587|1.48777|2.30633|0.95391|2.22104,2.86517|0.00111|1.41616|0.00423|0.27289,45|4|4|4|5,17|4|3|5|5,16.09492,4.55956,0.55849191,70365.77924596,2.79245955,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2909,1780379760538146252,5314,1780379760333415190,1780379759959000000,204.731062,warm_50_250ms,false,false,false,BTC,70365,70366,70365.5,10,70365.0|70364.0|70363.0|70362.0|70361.0,70366.0|70367.0|70368.0|70369.0|70370.0,9.83753|0.0112|1.23924|0.95391|2.22104,3.64291|0.00111|0.70495|0.00423|0.98423,47|3|3|4|5,14|4|3|5|6,14.26292,5.33743,0.45537401,70365.72768701,2.27687006,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2910,1780379761038146252,5315,1780379760942467747,1780379760513000000,95.678505,warm_50_250ms,false,false,false,BTC,70365,70366,70365.5,10,70365.0|70364.0|70363.0|70362.0|70361.0,70366.0|70367.0|70368.0|70369.0|70370.0,21.9986|3.34272|0.81614|7.85664|0.77855,0.0317|0.00081|0.00032|0.0014|0.00317,63|5|5|9|5,3|3|2|4|2,34.79265,0.0374,0.99785243,70365.99892621,4.98926215,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2911,1780379761538146252,5317,1780379761442981199,1780379761033000000,95.165053,warm_50_250ms,false,false,false,BTC,70366,70367,70366.5,10,70366.0|70365.0|70364.0|70363.0|70362.0,70367.0|70368.0|70369.0|70370.0|70371.0,60.448|29.6674|5.36119|1.5076|6.92078,0.00081|0.00017|0.0011|0.00317|0.00039,482|72|9|7|10,3|1|3|2|2,103.90497,0.00564,0.99989145,70366.99994572,4.99945723,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2912,1780379762038146252,5319,1780379761944823384,1780379761592000000,93.322868,warm_50_250ms,false,false,false,BTC,70371,70372,70371.5,10,70371.0|70370.0|70369.0|70368.0|70367.0,70372.0|70373.0|70374.0|70375.0|70376.0,14.05661|9.40675|12.01014|14.69766|15.73692,0.00017|0.00139|0.00017|0.00269|0.39566,103|92|136|128|136,1|3|1|4|4,65.90808,0.40008,0.98793271,70371.99396635,4.93966353,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2913,1780379762538146252,5322,1780379762468445677,1780379762116000000,69.700575,warm_50_250ms,false,false,false,BTC,70372,70373,70372.5,10,70372.0|70371.0|70370.0|70369.0|70368.0,70373.0|70374.0|70375.0|70376.0|70377.0,24.04945|23.05857|4.10666|1.62908|7.64039,0.00099|0.00017|0.00069|0.45269|1.12123,185|78|12|11|11,1|1|3|4|5,60.48415,1.57577,0.94921779,70372.97460889,4.74608894,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2914,1780379763038146252,5323,1780379762961232504,1780379762653000000,76.913748,warm_50_250ms,false,false,false,BTC,70372,70373,70372.5,10,70372.0|70371.0|70370.0|70369.0|70368.0,70373.0|70374.0|70375.0|70376.0|70377.0,16.62064|9.66837|1.48554|2.12493|9.36188,0.00116|0.00032|0.00069|0.00017|1.33436,84|15|4|5|6,2|2|3|1|6,39.26136,1.3367,0.93414956,70372.96707478,4.67074781,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2915,1780379763538146252,5323,1780379762961232504,1780379762653000000,576.913748,watch_250ms_to_stale_limit,false,false,false,BTC,70372,70373,70372.5,10,70372.0|70371.0|70370.0|70369.0|70368.0,70373.0|70374.0|70375.0|70376.0|70377.0,16.62064|9.66837|1.48554|2.12493|9.36188,0.00116|0.00032|0.00069|0.00017|1.33436,84|15|4|5|6,2|2|3|1|6,39.26136,1.3367,0.93414956,70372.96707478,4.67074781,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2916,1780379764038146252,5325,1780379763589011207,1780379763215000000,449.135045,watch_250ms_to_stale_limit,false,false,false,BTC,70382,70383,70382.5,10,70382.0|70381.0|70380.0|70379.0|70378.0,70383.0|70384.0|70385.0|70386.0|70387.0,11.17088|6.96745|8.54748|8.88979|9.50246,0.38664|1.33562|1.43728|0.77368|1.99221,83|81|110|101|102,4|4|4|5|4,45.07806,5.92543,0.7676461,70382.88382305,3.83823048,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2917,1780379764538146252,5327,1780379764110326627,1780379763760000000,427.819625,watch_250ms_to_stale_limit,false,false,false,BTC,70382,70383,70382.5,10,70382.0|70381.0|70380.0|70379.0|70378.0,70383.0|70384.0|70385.0|70386.0|70387.0,7.01273|0.23031|2.18407|0.00015|0.23016,8.84741|1.48758|0.79258|0.73081|1.84985,44|3|4|1|2,21|5|4|4|5,9.65742,13.70823,-0.17336603,70382.41331698,-0.86683015,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2918,1780379765038146252,5328,1780379764733415915,1780379764284000000,304.730337,watch_250ms_to_stale_limit,false,false,false,BTC,70382,70383,70382.5,10,70382.0|70381.0|70380.0|70379.0|70378.0,70383.0|70384.0|70385.0|70386.0|70387.0,7.337|0.00115|3.64374|2.08825|3.35033,0.25058|0.00066|0.00017|1.01823|0.14327,40|2|3|3|6,4|2|1|4|3,16.42047,1.41291,0.84154322,70382.92077161,4.20771609,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2919,1780379765538146252,5330,1780379765163312276,1780379764823000000,374.833976,watch_250ms_to_stale_limit,false,false,false,BTC,70382,70383,70382.5,10,70382.0|70381.0|70380.0|70379.0|70378.0,70383.0|70384.0|70385.0|70386.0|70387.0,7.63783|1.25746|3.64602|2.09125|3.35033,0.358|0.00066|0.35535|0.00069|0.14327,44|5|5|4|6,5|2|2|3|3,17.98289,0.85797,0.90892454,70382.95446227,4.5446227,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2920,1780379766038146252,5333,1780379765924372872,1780379765438000000,113.773380,warm_50_250ms,false,false,false,BTC,70380,70382,70381,20,70380.0|70379.0|70375.0|70374.0|70373.0,70382.0|70383.0|70384.0|70385.0|70386.0,0.35584|0.00015|0.003|0.00022|2.13403,45.93307|31.2984|2.25659|0.6932|0.40512,1|1|1|1|3,155|63|9|7|4,2.49324,80.58638,-0.9399795,70380.0600205,-9.39979504,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2921,1780379766538146252,5335,1780379766304209260,1780379765922000000,233.936992,warm_50_250ms,false,false,false,BTC,70375,70376,70375.5,10,70375.0|70374.0|70373.0|70372.0|70371.0,70376.0|70377.0|70378.0|70379.0|70380.0,0.00267|0.00022|0.00015|0.0005|0.00017,2.88605|3.68102|1.43881|1.43881|27.23536,1|1|1|2|1,13|23|8|8|170,0.00371,36.68005,-0.99979773,70375.00010113,-4.99898865,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2922,1780379767038146252,5337,1780379766833047757,1780379766468000000,205.098495,warm_50_250ms,false,false,false,BTC,70375,70376,70375.5,10,70375.0|70374.0|70373.0|70372.0|70371.0,70376.0|70377.0|70378.0|70379.0|70380.0,0.00284|0.00017|0.00032|0.00067|0.00017,27.49435|0.044|0.13|6.36784|6.39958,2|1|2|3|1,113|6|4|8|18,0.00417,40.43577,-0.99979377,70375.00010312,-4.99896884,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2923,1780379767538146252,5338,1780379767353716646,1780379767021000000,184.429606,warm_50_250ms,false,false,false,BTC,70375,70376,70375.5,10,70375.0|70374.0|70373.0|70372.0|70371.0,70376.0|70377.0|70378.0|70379.0|70380.0,0.07673|0.00017|0.00017|0.00067|0.00017,16.60074|0.001|4.08248|0.17362|7.88305,9|1|1|3|1,66|1|3|2|15,0.07791,28.74089,-0.99459311,70375.00270344,-4.97296556,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2924,1780379768038146252,5340,1780379767932013483,1780379767586000000,106.132769,warm_50_250ms,false,false,false,BTC,70375,70376,70375.5,10,70375.0|70374.0|70373.0|70372.0|70371.0,70376.0|70377.0|70378.0|70379.0|70380.0,0.06713|0.06764|0.00017|0.71213|1.74004,12.41205|0.00115|0.49078|0.01373|6.07595,8|2|1|5|2,49|2|2|1|13,2.58711,18.99366,-0.76023932,70375.11988034,-3.80119662,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2925,1780379768538146252,5343,1780379768458404197,1780379768118000000,79.742055,warm_50_250ms,false,false,false,BTC,70375,70376,70375.5,10,70375.0|70374.0|70373.0|70372.0|70371.0,70376.0|70377.0|70378.0|70379.0|70380.0,0.39469|0.06764|0.00017|0.00054|1.24204,13.81938|1.05386|0.50161|0.01388|4.59662,7|2|1|3|2,51|4|4|2|11,1.70508,19.98535,-0.84278043,70375.07860978,-4.21390217,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2926,1780379769038146252,5345,1780379769003398097,1780379768673000000,34.748155,fresh_0_50ms,false,false,false,BTC,70375,70376,70375.5,10,70375.0|70374.0|70373.0|70372.0|70371.0,70376.0|70377.0|70378.0|70379.0|70380.0,0.39497|0.28078|0.00017|0.00054|1.24204,11.69157|0.4018|0.50161|0.01388|4.59662,8|3|1|3|2,49|3|4|2|11,1.9185,17.20548,-0.79936185,70375.10031908,-3.99680924,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2927,1780379769538146252,5345,1780379769003398097,1780379768673000000,534.748155,watch_250ms_to_stale_limit,false,false,false,BTC,70375,70376,70375.5,10,70375.0|70374.0|70373.0|70372.0|70371.0,70376.0|70377.0|70378.0|70379.0|70380.0,0.39497|0.28078|0.00017|0.00054|1.24204,11.69157|0.4018|0.50161|0.01388|4.59662,8|3|1|3|2,49|3|4|2|11,1.9185,17.20548,-0.79936185,70375.10031908,-3.99680924,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2928,1780379770038146252,5347,1780379769786230001,1780379769195000000,251.916251,watch_250ms_to_stale_limit,false,false,false,BTC,70375,70376,70375.5,10,70375.0|70374.0|70373.0|70372.0|70371.0,70376.0|70377.0|70378.0|70379.0|70381.0,3.3003|1.4745|0.00417|10.16261|4.11196,0.16911|0.00045|0.00015|0.00015|1.98474,26|8|3|10|5,1|2|1|1|3,19.05354,2.1546,0.79681386,70375.89840693,3.98406932,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2929,1780379770538146252,5349,1780379770132362270,1780379769766000000,405.783982,watch_250ms_to_stale_limit,false,false,false,BTC,70375,70376,70375.5,10,70375.0|70374.0|70373.0|70372.0|70371.0,70376.0|70377.0|70380.0|70381.0|70382.0,3.57207|2.7073|4.50318|7.03593|7.60312,0.17111|0.00064|0.0003|1.33673|0.001,28|7|9|9|7,2|2|1|4|1,25.4216,1.50978,0.88787949,70375.94393975,4.43939746,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2930,1780379771038146252,5351,1780379770702915311,1780379770301000000,335.230941,watch_250ms_to_stale_limit,false,false,false,BTC,70375,70376,70375.5,10,70375.0|70374.0|70373.0|70372.0|70371.0,70376.0|70377.0|70378.0|70379.0|70380.0,5.28257|2.7073|2.79608|7.03593|7.60312,0.14416|0.00081|0.00017|0.00022|0.00047,30|7|8|9|7,2|3|1|1|2,25.425,0.14583,0.98859403,70375.99429702,4.94297017,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2931,1780379771538146252,5353,1780379771192531391,1780379770852000000,345.614861,watch_250ms_to_stale_limit,false,false,false,BTC,70375,70376,70375.5,10,70375.0|70374.0|70373.0|70372.0|70371.0,70376.0|70377.0|70378.0|70379.0|70380.0,5.28257|2.7073|2.79608|7.03593|7.53211,0.14432|0.00081|0.00017|0.00039|0.00047,30|7|8|9|6,4|3|1|2|2,25.35399,0.14616,0.98853654,70375.99426827,4.94268269,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2932,1780379772038146252,5355,1780379771736327478,1780379771409000000,301.818774,watch_250ms_to_stale_limit,false,false,false,BTC,70375,70376,70375.5,10,70375.0|70374.0|70373.0|70372.0|70371.0,70376.0|70377.0|70378.0|70379.0|70380.0,5.28206|2.7073|2.79608|7.03593|7.53211,0.15195|0.00081|0.00017|1.06773|0.00047,30|7|8|9|6,5|3|1|4|2,25.35348,1.22113,0.90809799,70375.954049,4.54048996,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2933,1780379772538146252,5356,1780379772279519265,1780379771952000000,258.626987,watch_250ms_to_stale_limit,false,false,false,BTC,70375,70376,70375.5,10,70375.0|70374.0|70373.0|70372.0|70371.0,70376.0|70377.0|70378.0|70379.0|70380.0,5.28205|2.7073|3.43625|8.64642|8.59909,0.15195|0.00081|0.00017|1.06773|0.00047,30|7|8|10|7,5|3|1|4|2,28.67111,1.22113,0.91829786,70375.95914893,4.5914893,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2934,1780379773038146252,5358,1780379772817030816,1780379772487000000,221.115436,warm_50_250ms,false,false,false,BTC,70375,70376,70375.5,10,70375.0|70374.0|70373.0|70372.0|70371.0,70376.0|70377.0|70378.0|70379.0|70380.0,2.05838|2.7073|4.85883|7.57948|8.59909,1.91849|0.00081|0.00017|1.06773|0.00047,26|7|9|9|7,11|3|1|4|2,25.80308,2.98767,0.79245626,70375.89622813,3.96228129,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2935,1780379773538146252,5360,1780379773406735193,1780379773027000000,131.411059,warm_50_250ms,false,false,false,BTC,70375,70376,70375.5,10,70375.0|70374.0|70373.0|70372.0|70371.0,70376.0|70377.0|70378.0|70379.0|70380.0,3.48094|2.7073|3.43624|7.57948|8.59909,2.39284|1.06803|0.1596|1.06773|0.00047,27|7|8|9|7,12|4|2|4|2,25.80305,4.68867,0.69246274,70375.84623137,3.4623137,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2936,1780379774038146252,5361,1780379773884812143,1780379773581000000,153.334109,warm_50_250ms,false,false,false,BTC,70375,70376,70375.5,10,70375.0|70374.0|70373.0|70372.0|70371.0,70376.0|70377.0|70378.0|70379.0|70380.0,1.0981|1.25794|1.12266|2.18006|1.34972,2.98635|1.77929|0.87101|1.06773|1.06732,22|6|5|7|2,15|5|4|4|3,7.00848,7.7717,-0.05163807,70375.47418096,-0.25819036,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2937,1780379774538146252,5361,1780379773884812143,1780379773581000000,653.334109,watch_250ms_to_stale_limit,false,false,false,BTC,70375,70376,70375.5,10,70375.0|70374.0|70373.0|70372.0|70371.0,70376.0|70377.0|70378.0|70379.0|70380.0,1.0981|1.25794|1.12266|2.18006|1.34972,2.98635|1.77929|0.87101|1.06773|1.06732,22|6|5|7|2,15|5|4|4|3,7.00848,7.7717,-0.05163807,70375.47418096,-0.25819036,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2938,1780379775038146252,5362,1780379774819091565,1780379774125000000,219.054687,warm_50_250ms,false,false,false,BTC,70375,70376,70375.5,10,70375.0|70374.0|70373.0|70372.0|70371.0,70376.0|70377.0|70378.0|70379.0|70380.0,0.00028|0.00032|0.00017|0.00074|0.00017,23.24723|1.69799|0.15353|3.31429|16.82909,1|2|1|4|1,56|7|5|8|8,0.00168,45.24213,-0.99992574,70375.00003713,-4.99962868,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2939,1780379775538146252,5366,1780379775144465614,1780379774630000000,393.680638,watch_250ms_to_stale_limit,false,false,false,BTC,70364,70365,70364.5,10,70364.0|70363.0|70362.0|70361.0|70360.0,70365.0|70366.0|70367.0|70368.0|70369.0,0.00162|0.00054|0.00017|0.01196|0.00017,1.10842|3.34639|3.91895|7.52544|12.17661,3|3|1|3|1,6|19|21|28|53,0.01446,28.07581,-0.99897046,70364.00051477,-4.99485231,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2940,1780379776038146252,5367,1780379775678433832,1780379775264000000,359.712420,watch_250ms_to_stale_limit,false,false,false,BTC,70364,70365,70364.5,10,70364.0|70363.0|70362.0|70361.0|70360.0,70365.0|70366.0|70367.0|70368.0|70369.0,0.00037|0.00039|0.00017|0.00039|0.00017,37.85444|3.97833|3.29033|11.8137|3.82558,2|2|1|2|1,109|20|12|15|15,0.00149,60.76238,-0.99995096,70364.00002452,-4.99975479,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2941,1780379776538146252,5371,1780379776090862475,1780379775744000000,447.283777,watch_250ms_to_stale_limit,false,false,false,BTC,70364,70365,70364.5,10,70364.0|70363.0|70362.0|70361.0|70360.0,70365.0|70366.0|70367.0|70368.0|70369.0,0.00007|0.00039|0.00017|0.00039|0.00017,29.73057|15.61736|5.17347|4.15782|3.52623,1|2|1|2|1,86|15|5|12|8,0.00119,58.20545,-0.99995911,70364.00002044,-4.99979556,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2942,1780379777038146252,5374,1780379776657076081,1780379776305000000,381.070171,watch_250ms_to_stale_limit,false,false,false,BTC,70362,70363,70362.5,10,70362.0|70361.0|70360.0|70359.0|70358.0,70363.0|70364.0|70365.0|70366.0|70367.0,0.00013|0.00017|0.00017|0.00039|0.00017,12.52067|22.78725|7.44021|15.63566|0.69303,1|1|1|2|1,53|83|25|13|5,0.00103,59.07682,-0.99996513,70362.00001743,-4.99982565,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2943,1780379777538146252,5376,1780379777203315780,1780379776862000000,334.830472,watch_250ms_to_stale_limit,false,false,false,BTC,70362,70363,70362.5,10,70362.0|70361.0|70360.0|70359.0|70358.0,70363.0|70364.0|70365.0|70366.0|70367.0,0.07593|0.00017|0.0023|0.00054|0.0998,15.07194|1.39315|5.1038|15.70264|0.68208,9|1|2|3|2,59|15|19|13|4,0.17874,37.95361,-0.99062528,70362.00468736,-4.95312641,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2944,1780379778038146252,5377,1780379777704325840,1780379777421000000,333.820412,watch_250ms_to_stale_limit,false,false,false,BTC,70362,70363,70362.5,10,70362.0|70361.0|70360.0|70359.0|70358.0,70363.0|70364.0|70365.0|70366.0|70367.0,0.16516|0.37195|0.06977|0.00054|0.77798,9.28271|2.81534|6.14969|14.82895|1.74913,10|3|3|3|4,41|14|21|9|5,1.3854,34.82582,-0.92348228,70362.03825886,-4.6174114,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2945,1780379778538146252,5379,1780379778264251660,1780379777951000000,273.894592,watch_250ms_to_stale_limit,false,false,false,BTC,70362,70363,70362.5,10,70362.0|70361.0|70360.0|70359.0|70358.0,70363.0|70364.0|70365.0|70366.0|70367.0,0.03827|0.58513|0.06977|0.00054|0.87233,9.53129|1.39255|6.12127|17.31878|0.68208,3|4|3|3|5,43|13|20|11|4,1.56604,35.04597,-0.91445212,70362.04277394,-4.57226058,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2946,1780379779038146252,5382,1780379778855729667,1780379778505000000,182.416585,warm_50_250ms,false,false,false,BTC,70362,70363,70362.5,10,70362.0|70361.0|70360.0|70359.0|70358.0,70363.0|70364.0|70365.0|70366.0|70367.0,0.07509|0.58513|0.06977|0.00054|0.87233,9.61248|1.39255|6.11371|17.6031|0.68208,6|4|3|3|5,46|13|19|12|4,1.60286,35.40392,-0.91337479,70362.0433126,-4.56687396,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2947,1780379779538146252,5385,1780379779420629079,1780379779105000000,117.517173,warm_50_250ms,false,false,false,BTC,70358,70359,70358.5,10,70358.0|70357.0|70356.0|70355.0|70354.0,70359.0|70360.0|70361.0|70362.0|70363.0,0.10298|0.6704|0.00317|6.30312|2.07129,8.19661|7.47497|5.20376|3.59228|11.86508,1|5|2|6|5,21|23|18|15|50,9.15096,36.3327,-0.5976155,70358.20119225,-2.98807748,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
